檔案名,max累計水平距離,max累計爬升高度,max累計下降高度,max累計花費時間
HB2024-12-14 輕裝登山_桃山步道.csv,12002.506861179243,1630.2679402739445,1625.9264400838845,0 days 11:37:18
HB2024-12-15 晚間輕裝登山_桃山步道.csv,11772.04762035808,1844.7396507612375,1847.038149814519,0 days 10:33:24
HB2024-12-22 桃山.csv,15324.510777583828,1954.2354376372243,1959.672048421054,0 days 09:57:30
HB2024-12-22 桃山單攻.csv,12214.450101845168,1787.2274476310754,1816.333038451388,0 days 09:38:54
HB2024-12-22 桃山步道.csv,12645.67781215663,1777.9482220652815,1774.6557142949523,0 days 10:25:25
HB2024-12-22_桃山.csv,14553.641559268532,1775.7929297120609,1776.0780156547123,0 days 09:56:51
HB2024-12-23 晨間輕裝登山_桃山步道.csv,7955.523457967483,407.96673772594045,408.11640500130557,0 days 01:38:22
HB2024-12-28 晚間輕裝登山_桃山步道.csv,12198.788645962393,1587.743094645547,1590.2861944815056,0 days 08:56:22
HB2024-12-3 武陵農場桃山步道.csv,9070.822009897167,553.8219161982852,545.1885663071048,0 days 02:56:22
HB2024-12-31桃山.csv,14572.310269844611,1854.3027520227756,1863.1118955729557,0 days 09:48:45
HB2024-12-6 晨間輕裝上桃山.csv,11834.315329075978,1630.4401576710231,1636.6749252380832,0 days 09:53:19
HB2024-12-7 單攻桃山、池友山.csv,16625.48916945387,2005.5010147369603,2006.9081374934262,0 days 19:41:05
HB2024-12-7 晨間輕裝登山_桃山步道.csv,17363.713602589694,1628.928830571818,1717.3639243078364,0 days 10:45:28
HB2024-12-8 晚間輕裝登山_桃山.csv,11009.48817941104,1614.0568977410821,1614.9137308387278,0 days 08:50:12
HB2024-12-8 桃山單攻.csv,11128.831337134578,1399.442436291463,1663.163095697382,0 days 11:09:42
HB2024-2-23 桃山單攻去.csv,11172.357306603173,1608.7634098793314,1601.6718819846362,0 days 10:37:35
HB2024-3-15 晨間重裝桃山.csv,2271.810615573865,671.6985694715786,61.722062860140795,0 days 05:32:45
HB2024-3-21桃山步道.csv,8402.88352579892,523.7946177817298,514.1859040962404,0 days 02:22:42
HB2024-3-30 登桃山.csv,10910.717255904508,1444.4001845227097,1442.868955308938,0 days 12:10:29
HB2024-5-19桃山單攻.csv,4040.5490209455334,359.3790830335215,358.93337024052107,0 days 06:22:33
HB2024-5-5 桃山一日.csv,23992.275459794902,1968.646107732093,1883.5775613632914,0 days 09:22:27
HB2024-6-16 桃山.csv,10883.621416316892,1360.7446832570151,1770.708777380136,0 days 13:02:12
HB2024-6-17 桃山.csv,6394.965364535597,1574.328863659051,188.04704507772453,0 days 06:59:19
HB2024-7-1 桃山單攻🍑.csv,11146.229247564723,1618.3731056485774,1542.7737413596367,0 days 09:06:09
HB2024-7-19 桃山步道.csv,4145.32970539716,262.28479693803774,262.43277460957324,0 days 01:55:44
HB2024-7-7  武陵桃山.csv,11207.881798481907,1635.0112720613467,1576.769893758262,0 days 07:50:54
HB2024-8-10 桃山.csv,18265.76790265988,1686.767405289943,1761.6632992253064,0 days 12:29:32
HB2024-8-11 晨間輕裝登山_桃山步道.csv,8911.939740120159,580.0922935128738,575.1985420690373,0 days 02:42:18
HB2024-8-24 桃山單攻.csv,15857.123923477213,2263.6172280653263,2314.624142032164,0 days 14:51:05
HB2024-9-1 晨間輕裝登山_桃山步道.csv,15026.043176452213,1504.2541563432828,1743.463530691829,0 days 09:50:53
HB2024-9-1 桃山.csv,10395.501527177514,1887.140870952129,1806.5273435730605,0 days 11:05:49
HB2024-9-1 桃山單攻.csv,10232.253267650882,1584.884493579217,1584.0473843297698,0 days 09:34:32
HB2024-9-18 午後輕裝登山_桃山步道.csv,5729.340687317765,967.5767404772332,950.9363408290058,0 days 06:36:30
HB2024.12.16  桃山.csv,9907.127531844635,1560.6902792603937,1551.7479304322794,0 days 12:04:57
HB20240214桃山.csv,15157.166906046827,1729.0278177469647,1668.2687939720706,0 days 14:48:49
HB20240303 與柯桃山初百岳.csv,9473.494595009546,1542.1987991773315,1488.3962539991956,0 days 11:35:59
HB20240303阿姿第一座百岳桃山.csv,10624.294237658423,1631.9390092393141,1621.3646024471066,0 days 11:53:40
HB20240421桃山.csv,9790.963826111103,1603.7359614156837,1608.1568715194717,0 days 10:48:04
HB20240615桃山.csv,12806.207384965719,1772.4079293785974,1685.6984108153829,0 days 13:16:14
HB202408-10 桃山之行 硬啊.csv,13514.722675700554,1881.2787690792713,1886.8334572435638,0 days 11:22:53
HB20240917桃山.csv,12199.120905932075,1693.0991303148005,1690.6564848354988,0 days 09:40:26
HB20241012桃山單攻.csv,11028.602858676391,1638.010275580042,1627.8499115537327,0 days 08:58:18
HB20241029桃山單攻.csv,11217.575200963473,1706.367737969682,1706.8235950901667,0 days 11:08:53
HB2025-04-04 桃山.csv,9010.973893661878,1608.8891058848942,1473.6808208915104,0 days 09:12:53
HB2025-05-17 桃山單攻.csv,16694.91830081792,1584.0479062550203,1598.667167442909,0 days 09:24:16
HB2025-06-23 晨間輕裝登山 _ 2025-06-23 桃山單攻.csv,11169.588588372417,1543.9985828439808,1542.676735248815,0 days 09:11:29
HB2025-1-26 輕裝桃山.csv,13735.833242561794,2034.14653758312,2041.048025159849,0 days 12:55:44
HB2025-2-21 晨間重裝登山_桃山步道.csv,5819.552904435201,911.8208079148844,911.7588272902724,0 days 06:27:06
HB2025-4-12 晨間輕裝登山_桃山.csv,14919.197475681032,1792.9601110037413,1724.2727699210964,0 days 10:38:13
HB2025-4-4 桃山一日單攻.csv,12490.336563383256,1616.052842225898,1628.7795068251612,0 days 10:08:37
HB2025-5-17 桃山單攻.csv,12135.787914531777,1710.7879950849892,1726.488723013396,0 days 08:12:29
HB2025-5-18  桃山單攻.csv,11252.037411834941,1612.5193133078167,1623.047603375636,0 days 07:46:39
HB2025-5-18 桃山單攻.csv,12709.468023969686,1620.3696770117397,1616.7271647837117,0 days 08:03:11
HB2025-5-20 登桃山一日遊.csv,8866.962038909136,1544.4579785711692,818.6010720294009,0 days 09:03:58
HB2025-5-3 大鵰桃山單攻.csv,11524.848974321536,1613.540216532963,1617.1350086177004,0 days 08:35:57
HB2025-5-30 端午節桃山單攻.csv,11038.926248976135,1892.100878200255,1888.098194507856,0 days 09:08:47
HB2025-5-31端午節桃山單攻.csv,12515.937052044063,1549.3944751563017,1457.3936374969971,0 days 08:18:12
HB2025-6-10 桃山單攻.csv,11162.369834487592,1605.759889988822,1599.9240237548709,0 days 08:18:36
HB2025-6-15 桃山12刷.csv,9816.491429008322,1498.8286186198502,1506.3118847046678,0 days 08:35:50
HB2025-6-19 桃山單攻.csv,9427.28999754722,1483.331590154561,1583.9867567962162,0 days 09:44:11
HB2025-6-23 桃山單攻.csv,11316.710178322517,1594.5960206913528,1594.636917404804,0 days 11:06:21
HB2025-6-29 桃山.csv,11901.885800442351,1578.8296659691302,1586.6047117026098,0 days 09:36:00
HB2025-6-8 桃山11刷.csv,10067.095240201183,1512.3077285822135,1509.4524116793002,0 days 08:57:06
HB240328桃山.csv,4375.2807045206155,86.4142221372831,1396.8116926369225,0 days 03:37:57
HB5-25-25 晨間輕裝登山 桃山瀑佈.csv,8558.867528099136,506.02115081070656,494.9504408648022,0 days 02:02:16
HB713桃山單攻.csv,11438.984823273977,1534.6854244398223,1519.5824642533396,0 days 09:34:18
HB8-11-2023單登桃山.csv,10780.061033719174,1623.5748477247582,1612.0843423000076,0 days 08:19:44
HBAmouter單攻桃山.csv,13909.167525338327,1801.1955043360713,1684.3939825838631,0 days 11:17:20
HBJayden-桃山.csv,13314.250075471959,1676.2019042968766,1730.4018554687514,0 days 02:41:12
HB「桃山」單攻.csv,13314.250075471959,1676.2019042968766,1730.4018554687514,0 days 02:41:12
HB一日桃山 (1).csv,10940.788152344887,1570.725129169149,1570.4107772765865,0 days 11:03:05
HB一日桃山 (2).csv,11219.485506974597,1592.1011927584786,1596.465811065197,0 days 09:32:34
HB一日桃山.csv,14103.123114538463,1775.6871541181658,1772.597690833927,0 days 14:35:16
HB一日桃山單攻.csv,11944.062622401376,1655.187847829242,1655.9011289399944,0 days 09:33:43
HB一日桃山散步行.csv,12788.0089281066,1710.8356006127776,1726.0228202430453,0 days 08:50:47
HB初百岳-桃山.csv,10971.45447949654,1535.0171496117105,1531.9656905775128,0 days 10:47:52
HB台中。和平。武陵桃山步道.csv,8622.141210518332,538.0275728857009,542.5888797301363,0 days 03:33:16
HB單攻桃山 (1).csv,11971.871278676805,1570.8318290140946,1574.393934546137,0 days 10:49:31
HB單攻桃山 (2).csv,10827.473934860429,1694.3668109224361,1592.1738810464706,0 days 10:09:57
HB單攻桃山.csv,12001.76229286506,1663.660869378615,1678.6410695202737,0 days 12:07:31
HB單攻百岳No.48 桃山.csv,13778.4218255683,2935.986038726434,2921.9662355331384,0 days 11:43:41
HB大霸尖山行前訓練-單攻桃山.csv,11670.380153766606,1668.8816705204679,1674.4444138214926,0 days 10:25:00
HB我的第一座百岳-桃山.csv,10683.016421810089,1506.2506390249066,1505.757937529193,0 days 09:39:23
HB新竹台中交界_桃山一日單登.csv,11159.366291451677,1620.303486682804,1616.3119316320574,0 days 11:50:56
HB晨間輕裝登山 桃山.csv,10318.30476127398,2006.7560708703136,1994.671781668361,0 days 10:41:17
HB桃山 (1).csv,11154.860782201775,1598.2275428771966,1609.5190467834466,0 days 10:28:56
HB桃山 (10).csv,10564.848921365181,1815.9131952805064,1737.5956357798225,0 days 09:46:59
HB桃山 (11).csv,10826.38755280108,1512.3818597961283,1509.8162190134492,0 days 10:08:18
HB桃山 (12).csv,16609.245540499793,2695.1804060232153,2606.42997500693,0 days 13:50:42
HB桃山 (13).csv,10338.077149957368,1490.907209843663,1489.6287295549243,0 days 08:32:51
HB桃山 (14).csv,5353.06395750087,1480.3953156517798,113.50219985091621,0 days 07:36:39
HB桃山 (15).csv,11155.303087888034,1600.623220062133,1603.9712425724301,0 days 06:46:22
HB桃山 (16).csv,12964.148548904754,1682.4962277586574,1688.7635588672385,0 days 10:25:22
HB桃山 (17).csv,11991.696377760198,2026.7946316538719,2025.6695857138354,0 days 12:14:45
HB桃山 (18).csv,9326.97578999572,1628.603240468694,1542.0516164550052,0 days 09:24:56
HB桃山 (19).csv,9828.3598415409,1517.6176068264158,1487.1130857312455,0 days 09:20:47
HB桃山 (2).csv,16895.043220734995,3805.65749827092,3722.8981109889282,0 days 10:28:50
